,task,xo_idx,xo_specified,xo_known,algorithm,beta,samples_datetime,dist_gt_mean,dist_gt_std,dist_samples_mean,dist_samples_std,dist_estimate_mean,dist_estimate_std,r_dist_gt_estimate,mse_dist_gt_estimate,r_dist_samples_estimate,mse_dist_samples_estimate,c2st
131,linear_gaussian,2,specified,unknown,GBI,100.0,2023_05_07__23_20_03,0.9895601,0.062929034,0.98744875,0.47890687,1.2025362,0.024024907,0.47969726,0.048445016,0.0788265,0.27433214,0.9973
132,linear_gaussian,2,specified,unknown,GT,1.0,2023_05_04__19_26_14,3.097811,0.81021917,3.0994844,1.2410524,3.0355082,0.7464815,0.97369516,0.039756153,0.65957904,0.87926584,
133,linear_gaussian,2,specified,unknown,GT,10.0,2023_05_04__19_26_14,1.3066949,0.23825541,1.3024281,0.59629005,1.5933057,0.19070065,0.7920862,0.10329623,0.3166881,0.4044513,
134,linear_gaussian,2,specified,unknown,GT,100.0,2023_05_04__19_26_14,0.7800282,0.023760304,0.778762,0.3886516,1.3439004,0.051018193,0.07695971,0.32093215,-0.009150489,0.47336647,
135,linear_gaussian,2,specified,unknown,NLE,1.0,2023_05_07__23_06_29,1.5027248,0.3742898,1.4998324,0.73575026,1.7000744,0.29656297,0.9124102,0.06442829,0.46472794,0.46648595,
136,linear_gaussian,2,specified,unknown,NPE,1.0,2023_05_07__23_06_29,1.5743481,0.41157123,1.5801902,0.7683869,1.7710093,0.35442093,0.92868483,0.062742405,0.5077778,0.47578794,
137,linear_gaussian,2,specified,unknown,eGBI,1.0,2023_05_07__23_20_03,3.186347,0.8518261,3.1777992,1.2619525,3.1255977,0.7872488,0.97418255,0.042479333,0.663739,0.8960208,0.5204
138,linear_gaussian,2,specified,unknown,eGBI,10.0,2023_05_07__23_20_03,1.820709,0.5122719,1.8215197,0.8390672,2.1875365,0.5014598,0.8796982,0.19647416,0.5179013,0.6535375,0.8458
139,linear_gaussian,2,specified,unknown,eGBI,100.0,2023_05_07__23_20_03,2.7023263,1.8238281,2.6907866,1.9792856,3.684057,2.2805042,0.979697,1.3411647,0.8895898,2.0738337,0.9958
140,linear_gaussian,2,misspecified,known,ABC,1.0,2023_05_07__23_20_03,8.07206,1.3875809,8.168597,2.2867587,8.487371,1.4995123,0.98813826,0.23313709,0.7057415,2.6866565,
141,linear_gaussian,2,misspecified,known,ABC,10.0,2023_05_07__23_20_03,7.8438396,1.2586917,8.016728,1.9775938,8.188418,1.405996,0.9859536,0.18872076,0.5338989,2.8898053,
142,linear_gaussian,2,misspecified,known,ABC,100.0,2023_05_07__23_20_03,7.7240605,1.6148382,7.9113245,2.4915457,8.019208,1.7739162,0.98740435,0.18263087,0.72653246,2.8853228,
143,linear_gaussian,2,misspecified,known,GBI,1.0,2023_05_07__23_20_03,6.9036484,1.3756633,6.8755827,2.0430717,7.1090603,1.4796445,0.9858165,0.110733606,0.6653358,2.3948877,0.531
144,linear_gaussian,2,misspecified,known,GBI,10.0,2023_05_07__23_20_03,2.4108424,0.38240108,2.3985102,0.9336489,2.554745,0.29161018,0.94900066,0.040321186,0.36764213,0.7808052,0.7765
145,linear_gaussian,2,misspecified,known,GBI,100.0,2023_05_07__23_20_03,1.3389881,0.09605315,1.3312949,0.6090657,1.8293115,0.026232686,0.51973486,0.24771088,0.0917158,0.61666536,0.9999
146,linear_gaussian,2,misspecified,known,GT,1.0,2023_05_04__19_26_14,7.009303,1.4150072,6.9943194,2.0709221,7.2806134,1.5438858,0.9879469,0.14286691,0.6666595,2.4908066,
147,linear_gaussian,2,misspecified,known,GT,10.0,2023_05_04__19_26_14,1.9326315,0.3685368,1.9152349,0.8183104,2.333658,0.2505756,0.8973254,0.19369362,0.40662962,0.74062675,
148,linear_gaussian,2,misspecified,known,GT,100.0,2023_05_04__19_26_14,0.7928133,0.027755667,0.79246193,0.39502737,2.062075,0.0616289,-0.27539253,1.6165352,-0.035513103,1.7734592,
149,linear_gaussian,2,misspecified,known,NLE,1.0,2023_05_07__23_06_29,7.29575,1.5399525,7.2612743,2.2478,7.4348826,1.6932616,0.98874784,0.101525486,0.64682984,3.025466,
150,linear_gaussian,2,misspecified,known,NPE,1.0,2023_05_07__23_06_29,3.4098601,0.6052671,3.4011824,1.2913815,3.4495332,0.59338117,0.9778153,0.017647495,0.48438132,1.2795049,
151,linear_gaussian,2,misspecified,known,eGBI,1.0,2023_05_07__23_20_03,7.207769,1.561856,7.1919203,2.1959438,7.473323,1.6839254,0.98778194,0.14967082,0.6978636,2.5753345,0.565
152,linear_gaussian,2,misspecified,known,eGBI,10.0,2023_05_07__23_20_03,2.7174196,0.8059396,2.7091331,1.188052,3.1517146,0.7014153,0.93658566,0.27121726,0.62003535,1.0657825,0.8721
153,linear_gaussian,2,misspecified,known,eGBI,100.0,2023_05_07__23_20_03,2.9226677,1.808787,2.912769,1.9732602,4.529276,2.0148919,0.97163874,2.8303444,0.86601925,3.6800008,0.9973
154,linear_gaussian,2,misspecified,unknown,ABC,1.0,2023_05_07__23_20_03,19.874485,2.7043571,19.352137,4.1408806,19.48354,2.2479763,0.9798969,0.5964942,0.8173477,6.8611574,
155,linear_gaussian,2,misspecified,unknown,ABC,10.0,2023_05_07__23_20_03,20.163095,2.9882796,19.792513,3.9425254,19.717955,2.515627,0.9830997,0.66609305,0.73175013,7.21542,
156,linear_gaussian,2,misspecified,unknown,ABC,100.0,2023_05_07__23_20_03,20.396563,2.9307919,19.903736,3.6613982,19.979511,2.5179439,0.97849613,0.6519959,0.65956634,7.4385858,
157,linear_gaussian,2,misspecified,unknown,GBI,1.0,2023_05_07__23_20_03,16.276823,2.341129,16.327005,3.4179835,16.207998,2.0488453,0.97262913,0.35267347,0.6702548,6.5057607,0.5894
158,linear_gaussian,2,misspecified,unknown,GBI,10.0,2023_05_07__23_20_03,4.5849814,0.65417504,4.6030855,1.455505,5.1278014,0.4712294,0.8448662,0.42374185,0.38927108,2.0815337,0.9397
159,linear_gaussian,2,misspecified,unknown,GBI,100.0,2023_05_07__23_20_03,2.3963776,0.14706197,2.4037542,0.9313139,3.4809735,0.032462183,0.44516146,1.1947758,0.07999003,2.0237918,1.0
160,linear_gaussian,2,misspecified,unknown,GT,1.0,2023_05_04__19_26_14,15.550943,2.204717,15.596163,3.303089,15.818142,1.9597964,0.97040147,0.38709557,0.6548351,6.3212233,
161,linear_gaussian,2,misspecified,unknown,GT,10.0,2023_05_04__19_26_14,3.3047793,0.57357424,3.3175142,1.201533,4.96995,0.43788883,0.76258343,2.9104357,0.37107706,3.9752474,
162,linear_gaussian,2,misspecified,unknown,GT,100.0,2023_05_04__19_26_14,0.8208034,0.037013266,0.82270056,0.41356295,4.5055923,0.136852,-0.256092,13.600355,-0.02073688,13.755761,
163,linear_gaussian,2,misspecified,unknown,NLE,1.0,2023_05_07__23_06_29,19.289639,2.6598954,19.338448,3.8818111,18.861622,2.2402382,0.97957563,0.60263586,0.6713226,8.636917,
164,linear_gaussian,2,misspecified,unknown,NPE,1.0,2023_05_07__23_06_29,7.6926055,0.80427635,7.728053,1.9741529,8.466328,0.7736035,0.9462563,0.6664518,0.41115087,3.784313,
165,linear_gaussian,2,misspecified,unknown,eGBI,1.0,2023_05_07__23_20_03,15.817843,2.5447385,15.858905,3.536526,16.109875,2.26545,0.9701939,0.5068639,0.69897807,6.500802,0.6208
166,linear_gaussian,2,misspecified,unknown,eGBI,10.0,2023_05_07__23_20_03,5.6241226,1.5498977,5.6546135,2.1203458,7.4403453,1.4851495,0.9050628,3.7398245,0.6745904,5.6412697,0.9451
167,linear_gaussian,2,misspecified,unknown,eGBI,100.0,2023_05_07__23_20_03,5.7032537,5.8999224,5.681586,5.9461617,11.118704,5.9827313,0.9520011,32.72177,0.93267524,34.35269,0.9985
168,linear_gaussian,3,specified,known,ABC,1.0,2023_05_07__23_20_03,5.298624,1.2414412,5.255127,1.5437586,5.443124,1.1357921,0.9834204,0.07763834,0.6280967,1.4765493,
169,linear_gaussian,3,specified,known,ABC,10.0,2023_05_07__23_20_03,5.475774,1.177549,5.327644,1.3519276,5.590125,1.1587442,0.9806707,0.06511643,0.639408,1.2126368,
170,linear_gaussian,3,specified,known,ABC,100.0,2023_05_07__23_20_03,5.5561986,1.2449744,5.4980903,1.7782701,5.663405,1.2543339,0.97660196,0.083194755,0.7597264,1.3467926,
171,linear_gaussian,3,specified,known,GBI,1.0,2023_05_07__23_20_03,5.4164114,1.1926427,5.4296947,1.6521584,5.497738,1.113892,0.9719645,0.087288484,0.6819679,1.464634,0.5166
172,linear_gaussian,3,specified,known,GBI,10.0,2023_05_07__23_20_03,2.0968583,0.3771802,2.0938485,0.80580515,2.5019753,0.26949114,0.9183387,0.19231242,0.41815916,0.70679426,0.7689
173,linear_gaussian,3,specified,known,GBI,100.0,2023_05_07__23_20_03,1.1701863,0.080883816,1.1726109,0.52320474,1.8531473,0.024986617,0.40879494,0.47194853,0.09121778,0.7350575,0.9997
174,linear_gaussian,3,specified,known,GT,1.0,2023_05_04__19_26_14,5.2866397,1.1769063,5.292136,1.6756778,5.4490037,1.1203331,0.97239935,0.10233191,0.68889683,1.5007985,
175,linear_gaussian,3,specified,known,GT,10.0,2023_05_04__19_26_14,1.6587847,0.327844,1.6597471,0.7048237,2.3486269,0.2373379,0.8197283,0.5121204,0.3669083,0.90482146,
176,linear_gaussian,3,specified,known,GT,100.0,2023_05_04__19_26_14,0.7870351,0.026359957,0.78623044,0.39435127,2.1276124,0.089223444,-0.15422784,1.8065264,-0.019314084,1.9641049,
177,linear_gaussian,3,specified,known,NLE,1.0,2023_05_07__23_06_29,4.2489166,1.0461823,4.250098,1.4673653,4.5322576,0.9164927,0.9649305,0.16433594,0.6833343,1.2345666,
178,linear_gaussian,3,specified,known,NPE,1.0,2023_05_07__23_06_29,2.210197,0.45608243,2.221777,0.90531456,2.7093651,0.39669463,0.9673369,0.2645123,0.5014464,0.8544078,
179,linear_gaussian,3,specified,known,eGBI,1.0,2023_05_07__23_20_03,5.4324384,1.2783216,5.435673,1.7594587,5.593019,1.217815,0.9724382,0.115243725,0.718232,1.5253215,0.5469
180,linear_gaussian,3,specified,known,eGBI,10.0,2023_05_07__23_20_03,2.2734222,0.69569445,2.2720456,1.0445429,3.0364172,0.6146307,0.86042553,0.7080702,0.59260476,1.2920486,0.8575
181,linear_gaussian,3,specified,known,eGBI,100.0,2023_05_07__23_20_03,3.4980528,2.1564937,3.497038,2.3166351,5.797158,2.7406535,0.96730214,6.0134835,0.8944606,6.810197,0.9974
182,linear_gaussian,3,specified,unknown,ABC,1.0,2023_05_07__23_20_03,2.898477,0.88853973,2.869229,1.4336842,2.9441662,0.8543201,0.9884582,0.02040739,0.74458927,0.9477185,
183,linear_gaussian,3,specified,unknown,ABC,10.0,2023_05_07__23_20_03,2.459832,0.6424004,2.3579266,1.1634574,2.4932466,0.6532361,0.98615324,0.012620339,0.64550155,0.8015003,
184,linear_gaussian,3,specified,unknown,ABC,100.0,2023_05_07__23_20_03,2.3286624,0.59297115,2.3414636,0.94088745,2.3759093,0.6105673,0.98289794,0.014671661,0.5836118,0.5769569,
185,linear_gaussian,3,specified,unknown,GBI,1.0,2023_05_07__23_20_03,2.8100698,0.7363863,2.8121963,1.1208082,2.8337183,0.72748417,0.98097664,0.021016348,0.63408667,0.75172645,0.5026
186,linear_gaussian,3,specified,unknown,GBI,10.0,2023_05_07__23_20_03,1.3550814,0.24750453,1.3524519,0.60947406,1.4479327,0.20672604,0.95047945,0.015350389,0.36467126,0.33135346,0.6181
187,linear_gaussian,3,specified,unknown,GBI,100.0,2023_05_07__23_20_03,0.8603825,0.041865997,0.8591564,0.42162803,1.0263132,0.022516254,0.57537866,0.028707728,0.054147094,0.205155,0.9499
188,linear_gaussian,3,specified,unknown,GT,1.0,2023_05_04__19_26_14,2.7878907,0.7347698,2.7919104,1.1202978,2.829286,0.7322384,0.98111945,0.022032294,0.63458174,0.75136054,
189,linear_gaussian,3,specified,unknown,GT,10.0,2023_05_04__19_26_14,1.2590394,0.22026782,1.2482903,0.5761702,1.409322,0.19585818,0.9415494,0.028222814,0.34519073,0.31829733,
190,linear_gaussian,3,specified,unknown,GT,100.0,2023_05_04__19_26_14,0.7787166,0.02314944,0.7750485,0.38648522,1.0653479,0.032094747,0.29266357,0.08328833,-0.006622695,0.23480882,
191,linear_gaussian,3,specified,unknown,NLE,1.0,2023_05_07__23_06_29,1.3829737,0.30897266,1.388657,0.6828466,1.5448687,0.28816488,0.9639207,0.033066247,0.41938397,0.40859726,
192,linear_gaussian,3,specified,unknown,NPE,1.0,2023_05_07__23_06_29,1.4251685,0.38761452,1.4346981,0.7405749,1.5783128,0.371673,0.97383374,0.031244982,0.5353342,0.41243544,
193,linear_gaussian,3,specified,unknown,eGBI,1.0,2023_05_07__23_20_03,2.8749614,0.7832371,2.8799481,1.1665047,2.9157236,0.7830507,0.9819573,0.023788724,0.6490057,0.78937864,0.5175
194,linear_gaussian,3,specified,unknown,eGBI,10.0,2023_05_07__23_20_03,1.7982781,0.4998622,1.8054551,0.84143794,1.9649844,0.49397287,0.9535947,0.050737675,0.5837037,0.49215326,0.8483
195,linear_gaussian,3,specified,unknown,eGBI,100.0,2023_05_07__23_20_03,2.8267577,1.9096473,2.8127322,2.0588892,3.42753,2.3854594,0.98805445,0.6960907,0.91075385,1.3610735,0.9951
196,linear_gaussian,3,misspecified,known,ABC,1.0,2023_05_07__23_20_03,10.352638,2.1901505,10.427769,3.0460408,10.455347,2.097012,0.9919892,0.09116296,0.80320716,3.3471825,
197,linear_gaussian,3,misspecified,known,ABC,10.0,2023_05_07__23_20_03,10.457602,2.030293,10.5628395,2.6272123,10.665816,1.9946148,0.9935298,0.09595708,0.7348015,3.1266181,
198,linear_gaussian,3,misspecified,known,ABC,100.0,2023_05_07__23_20_03,10.714647,2.0301952,10.70802,2.182585,10.825561,1.9326521,0.9862486,0.12737945,0.69399464,2.6049721,
199,linear_gaussian,3,misspecified,known,GBI,1.0,2023_05_07__23_20_03,8.735025,1.6100316,8.730089,2.1792147,8.877435,1.5619438,0.98622334,0.091869846,0.70622957,2.4021366,0.5169
200,linear_gaussian,3,misspecified,known,GBI,10.0,2023_05_07__23_20_03,2.6438174,0.43188682,2.6479595,0.91225326,2.7703204,0.37062007,0.8946815,0.053464867,0.4364746,0.689259,0.8442
201,linear_gaussian,3,misspecified,known,GBI,100.0,2023_05_07__23_20_03,1.396758,0.112786554,1.3984513,0.57038116,1.727093,0.029171068,0.422493,0.11991077,0.07165325,0.4317419,0.9999
202,linear_gaussian,3,misspecified,known,GT,1.0,2023_05_04__19_26_14,8.634635,1.5734628,8.63888,2.1926005,8.852431,1.5366046,0.98640007,0.114544846,0.71657556,2.3852708,
203,linear_gaussian,3,misspecified,known,GT,10.0,2023_05_04__19_26_14,2.1990583,0.40786016,2.2071173,0.84665716,2.7724528,0.36904037,0.84140027,0.37802234,0.39887387,0.9232457,
204,linear_gaussian,3,misspecified,known,GT,100.0,2023_05_04__19_26_14,0.79820395,0.030595824,0.80164814,0.3962201,2.03911,0.07348563,-0.009791724,1.5462266,0.007257343,1.6932471,
205,linear_gaussian,3,misspecified,known,NLE,1.0,2023_05_07__23_06_29,9.023208,1.727614,9.0230055,2.2907553,9.246159,1.6693689,0.98920655,0.115343936,0.7444605,2.389875,
206,linear_gaussian,3,misspecified,known,NPE,1.0,2023_05_07__23_06_29,3.8974211,0.53212655,3.904266,1.1467605,4.261874,0.53961563,0.9540916,0.1592417,0.4476576,1.1798877,
207,linear_gaussian,3,misspecified,known,eGBI,1.0,2023_05_07__23_20_03,8.8646,1.7046596,8.881513,2.2897964,9.077047,1.6617717,0.9861272,0.12555452,0.731808,2.4731667,0.5509
208,linear_gaussian,3,misspecified,known,eGBI,10.0,2023_05_07__23_20_03,3.2316504,0.9551697,3.2512634,1.3453419,3.7860227,0.9225136,0.92947555,0.4326561,0.67399526,1.2737602,0.8782
209,linear_gaussian,3,misspecified,known,eGBI,100.0,2023_05_07__23_20_03,3.4803672,2.6803956,3.4858208,2.846035,5.0659337,2.923151,0.97467625,2.9696941,0.92147064,3.8090715,0.998
210,linear_gaussian,3,misspecified,unknown,ABC,1.0,2023_05_07__23_20_03,12.879034,2.6220028,12.453147,3.235667,13.43295,2.46467,0.97769284,0.61362994,0.7510374,5.434024,
211,linear_gaussian,3,misspecified,unknown,ABC,10.0,2023_05_07__23_20_03,13.306571,2.3661494,12.9840355,3.3023105,13.872488,2.1989546,0.976103,0.5913559,0.7212011,5.9504805,
212,linear_gaussian,3,misspecified,unknown,ABC,100.0,2023_05_07__23_20_03,13.043816,1.8981229,12.535283,2.7467542,13.566573,1.8255565,0.9555656,0.5802187,0.557412,6.245004,
213,linear_gaussian,3,misspecified,unknown,GBI,1.0,2023_05_07__23_20_03,10.9716425,1.8701138,11.0174675,2.7925625,11.444875,1.8220388,0.96883833,0.4385783,0.66845715,4.497614,0.5492
214,linear_gaussian,3,misspecified,unknown,GBI,10.0,2023_05_07__23_20_03,3.5566652,0.503796,3.5709524,1.2219334,4.1021805,0.35527006,0.8382005,0.37754947,0.33098078,1.6139065,0.9093
215,linear_gaussian,3,misspecified,unknown,GBI,100.0,2023_05_07__23_20_03,2.3263783,0.1357921,2.3311555,0.89292526,3.1520455,0.027055224,0.30739686,0.6986357,0.039340727,1.4698479,1.0
216,linear_gaussian,3,misspecified,unknown,GT,1.0,2023_05_04__19_26_14,10.792911,1.7751186,10.803676,2.707743,11.459669,1.7563297,0.96906585,0.63776666,0.6306417,4.8477364,
217,linear_gaussian,3,misspecified,unknown,GT,10.0,2023_05_04__19_26_14,2.5416255,0.46311662,2.5500674,1.0337029,3.9694538,0.30512124,0.6444019,2.1641293,0.2986516,2.9877121,
218,linear_gaussian,3,misspecified,unknown,GT,100.0,2023_05_04__19_26_14,0.8046414,0.032410923,0.8041442,0.39951885,4.2042484,0.12808287,-0.49875504,11.578919,-0.02648544,11.739403,
219,linear_gaussian,3,misspecified,unknown,NLE,1.0,2023_05_07__23_06_29,10.790244,1.8921072,10.827246,2.902972,11.546975,1.8583333,0.9802791,0.71244097,0.64157796,5.475443,
220,linear_gaussian,3,misspecified,unknown,NPE,1.0,2023_05_07__23_06_29,4.955197,0.76462746,4.9825096,1.6475909,5.5931387,0.7705063,0.9680627,0.444629,0.48575032,2.4473894,
221,linear_gaussian,3,misspecified,unknown,eGBI,1.0,2023_05_07__23_20_03,11.0464945,2.0579693,11.077535,2.9257386,11.706145,2.0179467,0.97092396,0.67818934,0.6867975,4.91662,0.5936
222,linear_gaussian,3,misspecified,unknown,eGBI,10.0,2023_05_07__23_20_03,3.752278,1.1238737,3.7736747,1.5905347,5.2706423,0.9949566,0.839167,2.6816607,0.5970535,3.8706343,0.9071
223,linear_gaussian,3,misspecified,unknown,eGBI,100.0,2023_05_07__23_20_03,4.704754,3.880888,4.702223,4.058826,10.047889,4.4669156,0.92798257,31.388878,0.88589925,32.879208,0.998
224,linear_gaussian,4,specified,known,ABC,1.0,2023_05_07__23_20_03,3.94688,0.93865424,3.8135972,1.2368898,3.9038134,0.9589426,0.979927,0.03767127,0.7071206,0.7647253,
225,linear_gaussian,4,specified,known,ABC,10.0,2023_05_07__23_20_03,3.8381128,1.1698925,3.6336138,1.5026472,3.8375237,1.1630362,0.9872327,0.03409469,0.8127064,0.7961563,
226,linear_gaussian,4,specified,known,ABC,100.0,2023_05_07__23_20_03,3.8856766,0.98401576,3.6909814,1.2442907,3.870309,1.0621418,0.98461497,0.037734486,0.7463154,0.7218082,
227,linear_gaussian,4,specified,known,GBI,1.0,2023_05_07__23_20_03,3.9261696,0.9696245,3.9390333,1.3079319,3.9081414,0.98579746,0.9812296,0.036462877,0.7251124,0.81341803,0.5113
228,linear_gaussian,4,specified,known,GBI,10.0,2023_05_07__23_20_03,1.656161,0.2948468,1.6605203,0.66499925,1.694074,0.2295477,0.939815,0.013845695,0.43086466,0.3644272,0.6812
229,linear_gaussian,4,specified,known,GBI,100.0,2023_05_07__23_20_03,0.9825285,0.07582267,0.9824023,0.44914868,1.1688098,0.02660291,0.4229712,0.039450213,0.058627006,0.23574872,0.9898
230,linear_gaussian,4,specified,known,GT,1.0,2023_05_04__19_26_14,3.9415262,0.96498656,3.961175,1.3335708,3.9616184,0.997648,0.9816552,0.036785048,0.7317666,0.826413,
231,linear_gaussian,4,specified,known,GT,10.0,2023_05_04__19_26_14,1.4408151,0.2696333,1.4444497,0.612763,1.5982578,0.21435262,0.92693806,0.036287345,0.42430058,0.33355895,
232,linear_gaussian,4,specified,known,GT,100.0,2023_05_04__19_26_14,0.7823061,0.024646504,0.7815847,0.39333034,1.2333363,0.03424831,0.13791615,0.20497549,0.010439211,0.35964882,
233,linear_gaussian,4,specified,known,NLE,1.0,2023_05_07__23_06_29,3.621643,0.99699503,3.6357644,1.2397169,3.7073972,1.0821368,0.99029446,0.035539757,0.8092389,0.54168403,
234,linear_gaussian,4,specified,known,NPE,1.0,2023_05_07__23_06_29,1.5725925,0.35396993,1.5846542,0.72939265,1.6845598,0.32391396,0.9624083,0.022058347,0.50137806,0.40992337,
235,linear_gaussian,4,specified,known,eGBI,1.0,2023_05_07__23_20_03,3.9950113,1.0260404,4.0128694,1.3740201,4.015156,1.0562726,0.9820134,0.04029874,0.7439466,0.8440412,0.5317
236,linear_gaussian,4,specified,known,eGBI,10.0,2023_05_07__23_20_03,1.9874406,0.53878134,1.9913701,0.8619673,2.142209,0.5110507,0.93785137,0.05893996,0.5862901,0.5102832,0.8211
237,linear_gaussian,4,specified,known,eGBI,100.0,2023_05_07__23_20_03,2.9436674,1.9486545,2.9394329,2.0871294,3.6427915,2.2881534,0.97747666,0.8048258,0.90495116,1.4427781,0.9963
238,linear_gaussian,4,specified,unknown,ABC,1.0,2023_05_07__23_20_03,4.432871,1.0459164,4.4325747,1.5688003,4.3064632,0.92388684,0.9696104,0.08812888,0.7536384,1.1233666,
239,linear_gaussian,4,specified,unknown,ABC,10.0,2023_05_07__23_20_03,4.0959873,0.9202146,4.0614457,1.5516033,3.9899955,0.9374814,0.9755924,0.052796174,0.77422625,1.0183924,
240,linear_gaussian,4,specified,unknown,ABC,100.0,2023_05_07__23_20_03,3.843991,1.0135721,3.633065,1.1824381,3.7718015,0.8810462,0.9671852,0.07985849,0.6247343,0.874521,
241,linear_gaussian,4,specified,unknown,GBI,1.0,2023_05_07__23_20_03,4.2716064,1.001557,4.2615767,1.440208,4.0792212,0.8618263,0.963104,0.12021528,0.6894789,1.1384014,0.5315
242,linear_gaussian,4,specified,unknown,GBI,10.0,2023_05_07__23_20_03,1.9709873,0.38352606,1.9704951,0.76258284,2.2299008,0.24042301,0.88652486,0.108433165,0.4354437,0.5468605,0.8171
243,linear_gaussian,4,specified,unknown,GBI,100.0,2023_05_07__23_20_03,1.1645769,0.090696245,1.1663527,0.52698576,1.5909775,0.026528876,0.23779209,0.18960115,0.049471702,0.4572853,0.9999
244,linear_gaussian,4,specified,unknown,GT,1.0,2023_05_04__19_26_14,4.1100717,1.0069746,4.1022515,1.400267,4.001058,0.8824808,0.96276855,0.09353678,0.6814352,1.065438,
245,linear_gaussian,4,specified,unknown,GT,10.0,2023_05_04__19_26_14,1.4700817,0.27952743,1.4715743,0.6409251,2.1230063,0.20375195,0.67032665,0.4695964,0.3046079,0.79703176,
246,linear_gaussian,4,specified,unknown,GT,100.0,2023_05_04__19_26_14,0.7827334,0.024884177,0.7814819,0.391987,1.9438097,0.091455214,-0.08541253,1.3574682,0.019251276,1.5116111,
247,linear_gaussian,4,specified,unknown,NLE,1.0,2023_05_07__23_06_29,2.5911627,0.77874196,2.594568,1.1102672,2.9240685,0.6015595,0.960656,0.17906818,0.67437536,0.8021795,
248,linear_gaussian,4,specified,unknown,NPE,1.0,2023_05_07__23_06_29,1.7119244,0.40348384,1.7192402,0.7754722,2.3261323,0.32806247,0.87994885,0.41471398,0.4751471,0.8354486,
249,linear_gaussian,4,specified,unknown,eGBI,1.0,2023_05_07__23_20_03,4.1784625,1.061302,4.1845326,1.462052,4.0817637,0.9310891,0.9632239,0.098969765,0.6974449,1.1159987,0.5305
250,linear_gaussian,4,specified,unknown,eGBI,10.0,2023_05_07__23_20_03,2.000195,0.56517977,1.9918418,0.8948591,2.6954114,0.5204806,0.7769869,0.6165027,0.48463568,1.1151147,0.8521
251,linear_gaussian,4,specified,unknown,eGBI,100.0,2023_05_07__23_20_03,3.5795422,2.1858606,3.5923688,2.375302,5.792572,3.066676,0.9698103,6.077838,0.89958704,6.781376,0.9978
252,linear_gaussian,4,misspecified,known,ABC,1.0,2023_05_07__23_20_03,11.123544,1.7485361,11.12024,2.3235202,12.235051,1.6917522,0.9705715,1.4092311,0.69406223,3.9910195,
253,linear_gaussian,4,misspecified,known,ABC,10.0,2023_05_07__23_20_03,10.867058,1.3976341,10.761083,2.260707,11.980657,1.3886639,0.95618576,1.4068518,0.6003429,4.6917615,
254,linear_gaussian,4,misspecified,known,ABC,100.0,2023_05_07__23_20_03,10.99896,2.2740586,10.782273,2.846961,11.955757,2.1946552,0.9867417,1.0513294,0.80229795,4.2151704,
255,linear_gaussian,4,misspecified,known,GBI,1.0,2023_05_07__23_20_03,9.477935,1.72598,9.467741,2.320053,10.487993,1.7161906,0.97252357,1.1830578,0.6981808,3.8084898,0.5445
256,linear_gaussian,4,misspecified,known,GBI,10.0,2023_05_07__23_20_03,3.478618,0.5315942,3.4744747,1.1453992,4.3223004,0.32639456,0.7754649,0.8318012,0.3535001,1.8727373,0.9386
257,linear_gaussian,4,misspecified,known,GBI,100.0,2023_05_07__23_20_03,2.0023577,0.13333757,2.0044944,0.8374965,3.3923733,0.03239843,0.34447324,1.9479926,0.04491005,2.62608,1.0
258,linear_gaussian,4,misspecified,known,GT,1.0,2023_05_04__19_26_14,9.397692,1.6852871,9.389194,2.3369029,10.559149,1.6845294,0.97436607,1.4944975,0.71305704,4.052998,
259,linear_gaussian,4,misspecified,known,GT,10.0,2023_05_04__19_26_14,2.3188903,0.4374873,2.3149261,0.88480544,4.263433,0.32599056,0.61418307,3.9037008,0.2950267,4.515492,
260,linear_gaussian,4,misspecified,known,GT,100.0,2023_05_04__19_26_14,0.8002682,0.030757992,0.7961368,0.39500213,4.1903315,0.13767338,-0.28464445,11.514838,-0.015035508,11.697142,
261,linear_gaussian,4,misspecified,known,NLE,1.0,2023_05_07__23_06_29,10.246053,1.8763775,10.230064,2.3565276,11.608194,1.7929951,0.98659706,1.9525455,0.7583889,4.2580695,
262,linear_gaussian,4,misspecified,known,NPE,1.0,2023_05_07__23_06_29,4.088084,0.5864194,4.093144,1.2884763,5.29448,0.53687346,0.8688144,1.5404304,0.40311804,2.8336215,
263,linear_gaussian,4,misspecified,known,eGBI,1.0,2023_05_07__23_20_03,9.630587,1.8687497,9.625702,2.4420972,10.745118,1.8383627,0.9742953,1.4196805,0.7316183,4.026809,0.5653
264,linear_gaussian,4,misspecified,known,eGBI,10.0,2023_05_07__23_20_03,3.3748558,0.98551327,3.3543024,1.3297206,5.2657213,0.8403189,0.8045997,3.920025,0.58170146,4.827607,0.8876
265,linear_gaussian,4,misspecified,known,eGBI,100.0,2023_05_07__23_20_03,3.5975118,2.4942193,3.6047,2.6732075,8.175861,3.0827384,0.9465089,22.13,0.8798414,23.043215,0.9974
266,linear_gaussian,4,misspecified,unknown,ABC,1.0,2023_05_07__23_20_03,10.463767,1.7869714,10.500254,2.2274292,11.560751,1.7572415,0.98558676,1.2929507,0.80353224,2.8485498,
267,linear_gaussian,4,misspecified,unknown,ABC,10.0,2023_05_07__23_20_03,10.141579,1.435751,10.080654,1.806456,11.129663,1.3573565,0.9732013,1.0846938,0.69446725,2.7664447,
